Customer ID,Loan Sanction Amount (USD)
C-15405,12948.4727
C-29962,26805.28082
C-28945,94740.40008
C-8166,76845.12379
C-29734,82211.31593
C-7380,53170.83947
C-14441,72327.96648
C-33326,26416.20764
C-17873,122424.1706
C-15158,149724.7567
C-3537,14644.74081
C-29655,9793.7275
C-17851,39784.10968
C-49946,70472.98598
C-2065,117518.6279
C-14217,47662.87595
C-668,26510.2766
C-25303,65678.09267
C-4066,41699.38619
C-29251,94337.87989
C-47785,6581.650031
C-45982,53933.76312
C-18096,87808.01577
C-45744,66029.19247
C-44442,17618.14632
C-44855,64527.15335
C-47753,23583.9341
C-24468,43485.37564
C-47636,65582.17774
C-6449,94839.65526
C-28578,40903.29199
C-18436,41908.75523
C-34442,156914.8944
C-6443,102083.2812
C-3930,-975.5254544
C-9060,16002.55951
C-6825,72149.57359
C-9346,56752.0862
C-39089,65549.013
C-34510,5015.9549
C-39311,39635.31237
C-14654,17593.07687
C-49022,88043.09583
C-14490,-4354.66455
C-11699,11843.58013
C-12145,56508.77383
C-49736,42737.88165
C-26938,4675.204793
C-34098,38175.36845
C-27853,71882.79369
C-869,50922.38381
C-14664,14835.09874
C-39726,9257.501652
C-43294,30360.12118
C-8675,57974.89565
C-30787,36014.63089
C-19402,44007.31161
C-35250,8743.760101
C-1520,31927.89707
C-43630,63298.51359
C-11714,20779.66064
C-17964,91254.43388
C-1547,43157.59962
C-12436,124146.5135
C-16716,23873.05977
C-8920,52337.33292
C-42026,11240.48528
C-10964,97827.15736
C-4677,57914.53287
C-19648,69840.04576
C-37730,71480.09988
C-2977,27666.56937
C-21053,90688.1056
C-14799,6604.12675
C-9972,22652.39285
C-1246,65442.35194
C-15106,29862.59495
C-38275,11066.25266
C-13218,38965.91832
C-427,65453.04292
C-5863,26305.26464
C-5853,66803.81925
C-24461,48553.7881
C-25940,131380.5015
C-32235,159797.8807
C-5200,16984.2505
C-15060,76637.01546
C-3041,10280.72749
C-6590,71927.70384
C-7341,136741.444
C-42269,92525.72487
C-28464,35964.57392
C-40140,109696.8462
C-9710,64769.15285
C-49927,20874.3864
C-9900,51543.66738
C-31282,16797.22305
C-5656,11647.89812
C-15522,103365.709
C-27898,94643.24868
C-43642,35538.67745
C-2402,54105.85149
C-6976,33322.9716
C-7235,52066.75824
C-45209,38280.83927
C-43584,29700.10304
C-823,82605.07502
C-20289,39418.8317
C-14572,10089.89763
C-17866,17216.28304
C-40012,12579.92403
C-18236,64238.29337
C-47026,22488.71088
C-48839,30422.78134
C-34463,76126.75048
C-32230,7321.567216
C-39690,45611.79322
C-23604,8325.984112
C-4960,35142.02507
C-16506,18099.31638
C-25491,21686.96943
C-4451,21647.68771
C-21211,8770.571558
C-7281,77449.11233
C-18339,11131.3624
C-34249,94490.16556
C-29314,61121.8216
C-49484,23079.65455
C-34384,33456.71968
C-5998,66349.98642
C-26126,33750.37823
C-858,7544.555485
C-22827,15017.01466
C-40606,33136.93078
C-22502,17991.8514
C-31905,53372.14352
C-9474,77641.3959
C-18399,-649.5640857
C-9298,33290.47539
C-4809,74779.82516
C-35226,17347.50244
C-11951,14307.34143
C-2611,36723.00447
C-10408,15614.664
C-13838,33094.47889
C-11034,127351.2269
C-34651,73280.31031
C-6383,32989.74145
C-13111,169473.2136
C-38646,40561.04655
C-42497,58009.78255
C-47603,100636.0168
C-25197,9798.748501
C-36229,32465.53381
C-24462,14117.43074
C-30528,39839.24827
C-37530,14456.97391
C-49191,33927.2375
C-18428,56038.0114
C-34823,35531.38088
C-14128,54371.25717
C-3468,35978.49474
C-13310,36594.46576
C-13498,25084.16152
C-47514,38493.68235
C-26839,86090.08354
C-37350,24346.0394
C-14098,20042.87009
C-3405,47475.04604
C-30046,66897.03881
C-38161,43435.0488
C-4796,20884.72354
C-25139,57775.82242
C-34745,5408.82868
C-49051,81561.4469
C-15958,18130.32586
C-32775,45194.41872
C-15870,69538.45151
C-15481,97922.00614
C-30230,6904.520313
C-40,39599.82786
C-29277,25360.73822
C-24950,35209.2298
C-7570,20535.46357
C-24552,20884.60898
C-13063,16732.50578
C-39714,22713.63044
C-21590,11805.81038
C-24232,35040.013
C-42126,36917.09004
C-48100,17884.90898
C-221,101368.3781
C-14092,64244.65211
C-30595,74529.60165
C-23444,25235.44339
C-4400,14917.82998
C-38130,24200.80017
C-728,29314.2801
C-48987,90611.75344
C-46509,22059.5093
C-42144,37176.53244
C-6679,7456.623749
C-30501,37183.95716
C-30340,36085.31833
C-29590,52886.83486
C-6273,46719.13907
C-22104,158431.2634
C-5944,13665.45881
C-3004,74707.79236
C-39951,43100.69198
C-46835,46688.17978
C-1628,16636.82781
C-32894,71177.94241
C-48007,50687.16998
C-13185,39066.80071
C-36040,89026.06872
C-17221,48830.3497
C-33187,32073.23711
C-8685,11744.19692
C-32094,41506.18319
C-29539,7640.463031
C-5090,117832.058
C-1341,82856.04935
C-28855,22977.96557
C-35419,41774.74582
C-8894,86757.79961
C-41805,14689.07907
C-12405,54071.64926
C-16605,105403.0495
C-16568,66503.41775
C-15777,67023.21826
C-28826,14583.87091
C-4976,84519.18089
C-27638,42810.28974
C-10305,30161.78009
C-19949,41193.66937
C-37003,86221.27531
C-35629,48083.06664
C-37262,63647.55571
C-20002,46661.88184
C-24715,116055.9009
C-49216,32211.14923
C-43925,91508.59339
C-34270,50144.21338
C-37408,36103.79506
C-7147,35975.05737
C-37951,13885.57205
C-30915,87797.24432
C-4468,35106.71204
C-10028,59209.3878
C-3212,92667.10191
C-34771,47301.43987
C-14824,53473.42926
C-6050,32170.73997
C-19654,23892.74558
C-11879,21305.42659
C-20657,142875.3588
C-27302,41951.21393
C-3384,73394.33575
C-6691,20561.78524
C-6668,8167.443163
C-2252,75575.44385
C-32017,107134.9801
C-19676,90175.34757
C-42286,57638.43037
C-17474,43516.12888
C-48757,28261.35736
C-32835,50763.21712
C-35590,545.4928188
C-8913,78203.90588
C-21761,17522.50812
C-39881,28215.48817
C-2146,4484.581805
C-26063,87488.40711
C-5876,67282.13641
C-20493,11094.48911
C-14492,40757.84667
C-8817,108746.8984
C-40612,65609.70037
C-49275,7215.142839
C-23808,26759.51112
C-22073,79018.71399
C-38817,9293.824519
C-29323,64816.18095
C-19155,48404.89452
C-38666,59091.69471
C-46904,45456.87846
C-18224,5760.910897
C-42183,125350.7913
C-43585,41077.862
C-3802,75050.47202
C-44954,39610.89476
C-43811,51527.89245
C-20020,44359.00412
C-23310,74614.67325
C-33846,93824.10232
C-37372,39513.50976
C-16525,70431.20525
C-16728,1669.927533
C-25119,12830.32722
C-40308,146620.715
C-2634,117498.6329
C-5966,49648.10785
C-8125,14243.67852
C-44340,2442.320554
C-18385,65978.09254
C-5383,14308.04769
C-38665,19287.33819
C-9778,21224.45249
C-28579,10054.96794
C-46998,57051.29716
C-9164,70316.26122
C-37796,112885.6491
C-41231,22088.32722
C-37837,103987.0912
C-17275,187966.9437
C-46179,44454.5104
C-19468,26605.92779
C-14124,108143.6253
C-48326,83179.31481
C-38696,75688.20941
C-47410,11512.04107
C-23064,27999.78303
C-16763,132884.351
C-27615,94702.97912
C-8471,31557.65491
C-21799,22433.88639
C-48478,10371.57608
C-18896,92629.57585
C-15711,114121.2787
C-48826,40837.21633
C-21409,133848.0214
C-13297,22036.40046
C-42600,128980.4161
C-29461,6292.203151
C-46081,47562.04161
C-25148,16417.88765
C-12585,8418.477542
C-47607,61902.7007
C-30836,10036.74756
C-24249,16576.24502
C-16503,38821.82363
C-34814,40868.40963
C-7124,7194.900708
C-18051,41065.25048
C-19465,119902.0434
C-22599,13937.86906
C-20820,59685.95357
C-36073,29692.21863
C-24017,37374.13414
C-33710,62331.96189
C-2046,145156.0786
C-13401,136159.3031
C-49094,51303.42356
C-30534,69215.77935
C-38595,57137.11963
C-16516,54344.69738
C-39817,30811.21721
C-10910,42197.96979
C-2494,30273.31014
C-8334,11079.12729
C-2223,19219.00252
C-43428,10370.82238
C-45061,34878.35677
C-6970,112953.4646
C-19099,43705.98707
C-44691,18573.12683
C-29996,66521.01757
C-39014,26251.94985
C-41204,149327.8163
C-9116,27967.78333
C-2907,13766.90365
C-4489,7888.986501
C-4992,19232.8852
C-12323,91358.57853
C-35990,11338.14604
C-5906,41545.45278
C-32968,9482.149225
C-14051,63480.76271
C-10270,45233.00974
C-3375,6107.294926
C-37070,81287.1349
C-2562,82336.46277
C-16839,13378.05967
C-1086,70519.11094
C-43955,41016.52391
C-1551,33020.85046
C-918,71816.69605
C-32124,22723.52612
C-33195,109765.2716
C-30928,94902.74879
C-27973,8417.566612
C-16892,135001.5624
C-46680,9549.538443
C-38242,81105.74603
C-49368,17869.69492
C-19078,34960.65797
C-478,67325.03898
C-26659,7158.59059
C-42260,29056.62286
C-37937,84874.99892
C-21229,36242.28653
C-2289,74397.58064
C-456,136235.1007
C-23319,20784.01175
C-29300,33281.95464
C-31671,40032.73286
C-36096,34278.73065
C-41394,164841.5026
C-47320,9983.993132
C-3632,46305.49719
C-11832,61168.49769
C-44435,109421.0564
C-2921,13887.95188
C-20027,63343.73035
C-17633,885.5322485
C-44933,24245.14189
C-19347,31648.10562
C-34203,37421.65343
C-19587,34520.79334
C-4887,20147.01127
C-38288,15644.30778
C-38271,29403.28561
C-240,8822.590136
C-24973,14288.98081
C-34789,172138.4195
C-27709,50901.96965
C-44521,59859.25245
C-23220,25176.20232
C-29642,21167.31293
C-33169,11113.92022
C-15374,60761.28376
C-43794,62812.20631
C-3461,41764.95909
C-2006,1675.957056
C-41943,7372.597275
C-11007,26023.38425
C-5373,24118.62576
C-20936,76261.68085
C-35044,76529.28812
C-27802,71867.60312
C-18403,11919.95979
C-30884,44022.43464
C-29422,38647.15213
C-45520,50041.08564
C-27350,61146.22805
C-19638,127672.7028
C-48095,18072.63685
C-36145,61375.04254
C-28448,86337.58643
C-23478,50326.9134
C-4775,76361.36861
C-9746,10029.29047
C-15669,24551.41773
C-41880,21168.93435
C-41334,59494.89171
C-18636,16649.80465
C-11230,12486.01947
C-49751,63600.77002
C-14658,83980.70289
C-43712,48189.42519
C-35046,21454.02286
C-44850,18240.96414
C-5403,8500.450654
C-3083,72938.46706
C-40233,45128.90646
C-2052,36421.39264
C-19732,63961.1009
C-3615,45349.31422
C-44865,48278.24947
C-36958,58560.9185
C-10092,4861.782651
C-30739,103653.3951
C-9435,26485.65621
C-15560,23816.19697
C-18892,9342.92519
C-23921,88806.83781
C-3635,12063.80169
C-43859,14175.32709
C-21250,11559.62725
C-36226,62902.86402
C-8672,87151.06489
C-19714,36609.26702
C-4012,51218.90248
C-3208,47677.68096
C-41885,17064.15421
C-49668,17271.41561
C-11849,35344.70058
C-39657,82644.27163
C-11955,176523.4051
C-8083,24956.71955
C-23632,3416.107479
C-14943,26232.3033
C-16911,23588.5722
C-14893,71385.89978
C-33887,11450.62685
C-43489,50600.9699
C-16106,11498.36343
C-49030,27405.42487
C-22627,57023.69272
C-39402,34658.79948
C-4200,103223.0204
C-43087,35185.53777
C-17193,16359.12979
C-21122,76435.26535
C-9494,44920.27592
C-4172,24617.97008
C-36366,85272.65761
C-26315,32719.27466
C-45717,32984.39187
C-42104,94279.57893
C-11893,19823.67433
C-41752,38902.43778
C-35345,80326.43546
C-6955,55892.12238
C-2133,102006.6251
C-17197,101777.2574
C-22284,17296.91543
C-4670,17781.28336
C-11254,57028.50558
C-17353,35278.44059
C-14462,50483.30704
C-15767,126834.9681
C-47772,105003.8219
C-8093,53243.56265
C-35305,37235.39491
C-49863,38495.5867
C-41753,28042.31019
C-43504,43097.56785
C-3701,9280.382563
C-35376,32166.20714
C-45012,104945.3173
C-43555,30971.56572
C-36480,40465.87925
C-33989,12170.75352
C-7724,15870.54781
C-7168,40987.95493
C-34608,10939.38002
C-42697,49140.9803
C-33996,11629.63761
C-43481,70098.62388
C-48795,39211.81144
C-37435,32070.65306
C-17386,73386.89501
C-29610,14334.78286
C-701,17119.5249
C-8535,67282.80523
C-21390,127175.5139
C-10155,34406.03763
C-18085,17201.046
C-36588,53201.05487
C-11647,58964.05757
C-46933,71559.61166
C-664,40311.35092
C-19349,17726.91383
C-45718,51536.51572
C-200,44087.75665
C-13991,28542.59341
C-22690,23525.22837
C-12344,6302.024877
C-16466,14783.99256
C-4116,54387.61622
C-39022,27554.2323
C-37606,18106.18383
C-15295,8967.993456
C-3847,20467.73598
C-27222,107876.8066
C-35860,18350.90027
C-26947,15252.93081
C-31352,57249.76773
C-32340,26274.03091
C-4224,41594.68871
C-19878,99104.61657
C-6860,6773.122656
C-34819,13908.30663
C-408,39058.60269
C-6778,18922.55244
C-36671,59403.09951
C-11698,72955.87888
C-48617,139216.0707
C-34094,30490.68526
C-43905,12573.90567
C-45569,96959.52452
C-40894,42898.96911
C-36070,39348.39936
C-36578,9329.039391
C-34820,49526.56071
C-5206,66715.78222
C-4179,61719.08055
C-44298,3200.639434
C-27994,102446.3209
C-47405,4133.419318
C-45220,23648.22085
C-29064,60428.70708
C-7063,49064.67475
C-30256,60175.61926
C-8521,62840.51905
C-20980,19033.5204
C-26454,12614.68638
C-3480,39058.54587
C-33168,55865.14994
C-35840,43975.54353
C-19967,52262.82354
C-17824,60533.23382
C-48207,36887.46344
C-38463,16272.34126
C-49969,30306.66961
C-25422,20541.44468
C-49558,32714.23171
C-43002,24551.7961
C-6468,77466.77964
C-43060,16277.58235
C-5886,5678.145919
C-24678,93903.85424
C-9232,82010.94169
C-22026,57025.94857
C-49738,54243.82506
C-21674,15068.69363
C-24595,92776.40979
C-49156,48283.98776
C-8301,69880.49902
C-10628,38098.43151
C-26992,33506.98768
C-31200,102095.8301
C-36118,15427.23485
C-18951,19658.03511
C-13697,8706.401328
C-2463,44728.92763
C-47360,40602.73742
C-636,39403.10406
C-36176,51079.00547
C-48921,41057.57465
C-22950,145327.7936
C-17720,85116.53313
C-36032,6157.144059
C-24780,13037.2231
C-6863,58826.69852
C-3036,73954.19528
C-34837,38355.80374
C-38775,33766.57621
C-37333,61944.26826
C-36100,91527.355
C-33851,42341.79218
C-7450,21990.22504
C-26972,80312.00448
C-13772,2563.993016
C-6987,6520.123546
C-45909,69210.18111
C-9219,37584.62822
C-99,83380.48405
C-11540,35424.73716
C-23157,56780.53463
C-23396,93733.04073
C-31667,36508.68729
C-31237,77585.30043
C-19936,17820.55041
C-37975,13531.00191
C-18871,30389.42536
C-46959,53995.27979
C-20042,39073.92095
C-49535,34387.36895
C-24664,45409.83347
C-736,139187.1121
C-44108,33322.37767
C-3132,99526.87769
C-27454,16462.5363
C-33976,41510.8112
C-45329,21101.71454
C-17062,117566.8334
C-41773,9834.804478
C-9932,39761.18156
C-16485,10905.1344
C-18484,88574.59468
C-33150,65515.26142
C-4545,84339.71257
C-25551,32293.45984
C-22964,25416.09997
C-34832,31254.43032
C-31453,46409.86511
C-33090,55083.81257
C-48349,66771.56835
C-28962,16953.88584
C-10489,49861.29736
C-26841,16146.79736
C-28538,69001.4164
C-10900,24746.40932
C-5513,33595.72056
C-24972,37518.88221
C-6606,22070.83208
C-49884,60198.36146
C-14267,5005.426988
C-13408,86018.3284
C-7623,118675.5728
C-23794,15961.10913
C-8199,65314.58515
C-1167,22173.95028
C-38413,49023.32814
C-19381,53523.3195
C-2661,104814.8213
C-25857,86313.57996
C-13804,5671.839632
C-28358,36600.69887
C-36940,131903.6664
C-10564,37841.31393
C-30662,53220.04701
C-10471,16580.33526
C-12891,76526.76111
C-8350,10480.14569
C-33365,57263.35898
C-44092,71154.25073
C-45063,63181.58877
C-266,24630.60732
C-33374,72990.32912
C-31838,35935.90567
C-10762,109093.658
C-8487,56939.24674
C-36863,11620.45625
C-25478,7961.471826
C-11585,42974.13266
C-7746,34521.21551
C-13629,45174.30998
C-25553,95907.4336
C-39889,41747.19543
C-45884,36281.49964
C-29544,91938.62218
C-5440,56005.95083
C-41953,40279.91347
C-2784,5438.087284
C-752,85525.59396
C-25734,44276.95549
C-22039,58073.0873
C-10284,38455.85484
C-5936,86090.04946
C-13443,51576.5565
C-15853,52923.66929
C-10439,82030.96455
C-39208,65332.97229
C-6834,68014.14452
C-4535,33912.421
C-18848,43105.57806
C-16675,103246.6249
C-46289,45841.6217
C-12127,5873.914635
C-38765,59528.15834
C-7192,26636.70138
C-44546,8682.011227
C-37145,15568.40072
C-6666,14273.48956
C-19970,36617.19526
C-41163,102036.8748
C-31227,67775.04135
C-29907,70752.17671
C-14714,72295.38474
C-49223,3823.93763
C-29120,22736.37323
C-35421,104325.5829
C-23054,26429.19647
C-39013,58025.24756
C-49808,110875.3486
C-31482,75132.67881
C-38123,66267.92867
C-2301,31494.25252
C-43471,41389.69929
C-3714,57119.84377
C-15991,68025.51016
C-36217,33744.9503
C-4343,27059.81134
C-916,13997.69265
C-11460,79097.23349
C-3337,58975.34645
C-11810,12359.8607
C-7690,22394.95971
C-883,2779.684073
C-29455,9785.556213
C-26106,127976.917
C-41034,62993.50431
C-22711,23956.20574
C-49709,96351.05077
C-26404,90485.19999
C-5254,34235.46106
C-42905,19125.38604
C-28645,25703.43933
C-19032,13821.77023
C-46986,55257.72783
C-14311,66040.1412
C-28254,61869.14719
C-9228,20287.98581
C-31827,32029.21816
C-47842,34974.86014
C-6407,30146.97776
C-552,43605.30517
C-16908,102056.3575
C-34026,128964.235
C-6192,19981.43137
C-29559,93645.82414
C-12279,62147.25868
C-28519,29188.41449
C-4208,20859.95288
C-13479,35396.82859
C-20172,92245.90584
C-7251,38885.51698
C-23110,21038.51044
C-20551,968.0457024
C-17721,91772.65215
C-36132,150656.7952
C-12457,73207.72284
C-18228,66209.65181
C-22317,130182.6286
C-15402,20560.16776
C-4460,70122.73598
C-43933,86814.78372
C-29654,20410.19449
C-43721,37659.27803
C-6647,28685.6137
C-12043,74725.05745
C-8373,37236.02917
C-15175,120688.0765
C-47567,53089.40194
C-14435,-291.1673935
C-40203,24741.39525
C-29279,84992.73938
C-34503,39179.96473
C-27323,72893.1642
C-25125,53151.763
C-15185,9535.841958
C-28965,19743.65431
C-23876,39465.94013
C-6530,65823.13646
C-24763,59618.83464
C-35709,29266.59096
C-30556,8247.050001
C-976,43613.42037
C-28292,20036.7944
C-25563,78952.20935
C-11527,12332.22191
C-22468,26071.74718
C-3790,72045.52386
C-15298,22283.73959
C-49570,13096.96974
C-25055,29738.47923
C-24237,62249.3087
C-21550,47299.27865
C-5067,75903.57508
C-40139,35258.66983
C-18122,9877.560228
C-46471,90574.54586
C-42322,22686.09914
C-41152,101139.8495
C-33244,22922.81496
C-7044,64161.65451
C-33719,19250.30457
C-25570,61411.90549
C-27913,37179.41253
C-41779,12684.81485
C-19610,73902.2956
C-11977,39103.79288
C-24708,50495.02359
C-27805,46964.88275
C-30822,8441.268431
C-24131,36418.22104
C-13352,12070.94027
C-36119,24182.75599
C-8972,79729.32086
C-21714,43529.30775
C-46882,26365.08896
C-14849,33427.81675
C-44614,91005.10922
C-20113,47947.25251
C-18509,71318.94763
C-1604,13069.50179
C-46613,42336.83036
C-4427,93618.85336
C-567,39798.78047
C-30339,18506.53577
C-14457,47587.99972
C-10849,75534.13517
C-44560,17713.25777
C-10925,15859.00422
C-17201,30966.13572
C-17448,25547.56626
C-10082,52098.32844
C-5770,97750.43668
C-42743,101276.8116
C-41965,51512.92262
C-31665,25897.68339
C-28416,49777.87521
C-10236,21748.28662
C-3568,21912.00702
C-14515,15724.282
C-1783,16208.05963
C-17177,55589.95151
C-20402,67453.14815
C-44316,27352.25573
C-1749,74332.82231
C-11642,28804.95974
C-5198,9625.125316
C-23992,34990.23274
C-8430,68699.65412
C-12502,62208.6653
C-27220,62596.94942
C-11004,30021.09271
C-41839,55938.84384
C-45219,44384.16381
C-2761,68758.0198
C-6132,59994.26661
C-47531,37955.13552
C-27281,44467.51252
C-32152,21730.88758
C-3875,42824.13916
C-20696,40306.60243
C-25710,6416.995736
C-40456,46735.59649
C-31778,105298.0735
C-40549,74941.07618
C-19803,9594.157598
C-28360,50429.05972
C-7152,39709.39258
C-48519,49351.71124
C-6025,68799.8765
C-42131,18137.92877
C-7502,69827.01644
C-34368,50391.08435
C-40323,8156.070077
C-49006,53137.32464
C-12305,63740.44041
C-35253,143761.3909
C-9109,37573.86138
C-15588,38091.83725
C-23512,15349.97017
C-24470,15758.59877
C-20750,24897.01587
C-42692,32562.02526
C-38179,17461.7438
C-28406,93222.59629
C-16900,72125.59351
C-31601,31748.4215
C-4104,30837.83283
C-36839,15156.49284
C-32064,21202.87568
C-29863,101646.796
C-39931,32576.60913
C-38039,51805.83377
C-19711,13146.5595
C-23848,47449.36183
C-6098,51748.46659
C-44675,83721.58402
C-13634,32924.61917
C-45605,63601.88411
C-39006,45414.78634
C-25099,64919.87787
C-36385,10445.12233
C-25049,82913.53687
C-20556,7946.922476
C-18831,68313.01066
C-13861,20417.04291
C-40898,70295.41119
C-5574,91970.91009
C-45499,105889.2334
C-18968,42316.32818
C-27949,58915.8504
C-31913,48927.24547
C-20173,23731.43346
C-581,66399.6388
C-36257,111421.9921
C-47210,28874.09297
C-18992,93951.74377
C-45975,7367.239797
C-26576,4125.215209
C-36775,7937.15569
C-18649,17509.09992
C-48465,49744.50755
C-49220,29420.20668
C-30160,21845.40109
C-30357,87072.72585
C-31071,104858.3547
C-21290,57013.5674
C-28843,30677.83591
C-6520,107021.2945
C-3,35640.63772
C-3511,69830.03412
C-36218,58903.12397
C-8130,70662.81758
C-34790,56687.51001
C-26704,204162.7764
C-11391,56410.91261
C-29343,18814.82979
C-9062,101466.4756
C-36659,13348.48312
C-20895,139234.7492
C-11800,12674.43454
C-23051,107050.8798
C-37075,40875.8667
C-48173,48286.15003
C-26477,44663.46221
C-46355,73139.97256
C-25360,31408.32477
C-9296,55676.20103
C-16850,121681.1028
C-39035,88902.14756
C-24661,97626.65618
C-43617,2566.566355
C-14649,46361.33107
C-17212,58.77292572
C-29641,121091.5639
C-14875,50786.53348
C-15599,21785.92534
C-10117,10652.29336
C-30281,38644.06559
C-38307,37925.03781
C-3565,113605.0011
C-37713,13578.55604
C-17004,6363.380816
C-1045,14036.48609
C-26977,9180.792213
C-22485,22229.69366
C-15300,33990.86104
C-13362,84690.29761
C-19396,62523.69139
C-23451,78837.29015
C-47655,123432.6935
C-46982,105036.0711
C-16022,58477.34185
C-4965,114324.8021
C-43600,13455.11965
C-41276,56073.16713
C-34538,24279.28817
C-30416,7443.501386
C-26348,105042.2937
C-19872,78622.2012
C-48690,62831.42078
C-41790,76913.00656
C-22010,100201.4362
C-24001,79608.81581
C-43549,41898.19686
C-25945,102090.5682
C-2085,57470.34216
C-4268,40232.88717
C-34666,31518.15054
C-48885,97343.13638
C-24656,48113.49542
C-38705,10597.56105
C-28708,48969.97779
C-47357,8991.586778
C-6182,58330.46549
C-23537,68016.79352
C-19378,4465.702711
C-22908,57306.20567
C-10575,12649.6977
C-5732,110578.9056
C-11981,94900.35041
C-40800,82697.96273
C-31926,30209.05139
C-44656,37915.69254
C-29852,16172.15085
C-8370,35041.13103
C-465,52661.70591
C-3745,82005.45803
C-48779,44899.96766
C-750,14671.28689
C-40462,28288.05733
C-14807,106049.1754
C-16488,74006.20164
C-5531,32642.02844
C-20089,40972.75024
C-15592,60734.4842
C-7643,34054.8627
C-45237,19846.73935
C-14193,33434.5612
C-31717,42499.0488
C-10514,35080.72208
C-3681,77020.19513
C-16428,10789.03663
C-6134,32465.37536
C-44626,49521.74843
C-10728,24039.36373
C-12103,55776.00373
C-16306,133320.7967
C-15126,93154.1394
C-42201,20153.03292
C-6873,13035.39505
C-6207,14415.38603
C-33727,72504.62067
C-47285,40891.82462
C-9546,48541.31917
C-15565,22797.17101
C-10124,38266.1594
C-4806,34586.35002
C-41755,50160.02379
C-28116,99278.36176
C-30040,62961.75287
C-29798,13268.68472
C-27527,41665.69688
C-35769,16273.26439
C-36093,135067.2994
C-43919,55463.48842
C-35573,60896.65951
C-42762,33318.17431
C-48719,54896.82576
C-38688,7945.28673
C-5887,5855.985859
C-11315,4981.630091
C-49176,56129.53142
C-15878,16093.72286
C-16417,63436.27739
C-28160,542.9484824
C-33567,22885.25195
C-23369,34800.14732
C-12209,3747.827222
C-10979,8790.661771
C-49102,47315.0437
C-47930,44579.06272
C-34957,9478.848438
C-37420,16873.78722
C-29449,17144.45522
C-48177,37910.17893
C-9749,22142.6612
C-15172,44565.38975
C-5983,31724.38382
C-42631,35303.60206
C-30280,46354.55317
C-32889,38533.88105
C-6502,-4571.114272
C-31975,36397.7718
C-20041,20528.29255
C-3647,8583.246266
C-30504,49970.67723
C-168,9838.006939
C-28437,54870.49729
C-22911,14677.85437
C-5519,70027.49479
C-46538,29327.89284
C-49477,7149.632294
C-9420,18528.99218
C-1485,38478.30235
C-18049,55802.61296
C-26728,87632.3298
C-4369,11725.10261
C-3003,24272.66506
C-5222,14564.89916
C-10984,29561.87364
C-10153,55259.92213
C-34486,114693.5897
C-22253,60135.23197
C-14557,53717.21526
C-27703,58058.64655
C-48997,37965.19401
C-35647,32466.62672
C-6355,18286.67462
C-26773,16979.38939
C-16316,134896.7894
C-21510,135416.5097
C-20674,63426.26283
C-10698,42697.14502
C-11240,35415.50004
C-38596,99340.06353
C-23449,23742.73168
C-22904,55032.08195
C-4111,33322.22834
C-35363,8615.129155
C-18237,11506.28269
C-41414,55430.16431
C-36754,36343.59547
C-48992,74745.64385
C-3529,20511.35539
C-32129,60094.46361
C-21240,34509.74625
C-28607,42528.17215
C-49016,35132.143
C-47279,49071.44209
C-29177,49742.73268
C-6578,73630.6364
C-283,90091.62638
C-47446,230238.9732
C-19094,26216.88557
C-47877,50334.54554
C-31465,12902.61097
C-3025,40514.34487
C-16134,73947.80131
C-9602,23362.12629
C-37162,21743.02319
C-44845,28519.25051
C-31954,54447.36231
C-33086,80181.90978
C-34110,19699.87244
C-16561,53377.58974
C-17643,25069.35545
C-3621,107299.986
C-27736,18511.61429
C-14754,25978.39466
C-38516,14619.64815
C-42596,11376.57061
C-40971,107154.3555
C-42504,29112.18455
C-17645,36068.28973
C-5885,19186.06293
C-28620,137421.7207
C-42453,93546.2365
C-687,25203.55548
C-37864,65058.10597
C-29723,33724.86103
C-6181,98108.45318
C-15616,168372.5158
C-12242,64382.9617
C-27479,34705.94243
C-19840,62815.11891
C-45270,73899.12308
C-33309,70481.44647
C-21656,59462.05395
C-36959,14335.11241
C-30333,12501.1635
C-31971,15519.55543
C-22586,106203.0608
C-36509,93727.56727
C-45439,33745.90636
C-42789,16478.75533
C-6931,60252.51456
C-39221,16974.85203
C-32927,35375.7401
C-28489,37384.09481
C-19753,39137.84168
C-2518,91171.73568
C-21616,72285.81587
C-31349,148815.9569
C-36536,70805.29619
C-44736,95198.70292
C-21518,12905.31443
C-15649,53676.31534
C-40366,15343.81782
C-36808,7760.447212
C-29722,9200.970129
C-27800,90737.00762
C-14988,65040.11703
C-18982,51034.1048
C-18069,11300.1539
C-670,44715.98841
C-17282,14597.10657
C-27575,87579.62738
C-12538,30088.83537
C-40281,83255.7867
C-27203,57562.91853
C-45140,46159.31407
C-36803,44779.36642
C-49891,98927.41047
C-4463,17253.34599
C-34254,16584.45338
C-37728,70771.84969
C-9396,22610.33756
C-26978,8829.994371
C-13757,44541.44648
C-48749,79162.6245
C-43729,62950.51156
C-16743,16940.62346
C-36698,75735.96212
C-47574,52055.53199
C-39225,61652.56157
C-12765,82837.94564
C-15770,16308.0051
C-28245,60174.02621
C-31917,101390.6378
C-2478,51512.82282
C-42280,11517.0781
C-9373,54400.93139
C-27149,122822.3112
C-723,18583.81932
C-17662,49333.97032
C-15456,120871.2041
C-20061,101787.5388
C-4342,17052.57792
C-36759,82744.06877
C-29527,32215.22593
C-35316,39604.69274
C-48476,10897.87817
C-17533,63140.61368
C-23978,44948.56639
C-2902,24574.79896
